               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.024706,           0.0091973,                   0,             0.88976,             0.79018,             0.82403,             0.44755,            0.037892,            0.022133,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.022993,           0.0085012,                   0,             0.88927,             0.78058,             0.82969,             0.42725,            0.039569,            0.024297,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.027399,           0.0094954,                   0,              0.9102,             0.77423,             0.81481,             0.44482,            0.039062,            0.023282,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.021053,           0.0083523,                   0,             0.86035,             0.80264,             0.82597,             0.44003,            0.039278,            0.023711,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.022416,           0.0083605,                   0,             0.89755,             0.80202,             0.81915,             0.47404,             0.03858,            0.023404,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.021926,           0.0081333,                   0,             0.88442,             0.76596,             0.80925,             0.45521,            0.039455,            0.024707,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.023494,           0.0084164,                   0,             0.85769,             0.78873,             0.81655,             0.49988,             0.03628,            0.023163,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.020518,           0.0083845,                   0,             0.89029,             0.78571,             0.82898,             0.52437,            0.034444,            0.024042,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,             0.02113,           0.0087244,                   0,             0.84436,              0.7972,               0.826,              0.5193,            0.034357,            0.023221,                   0,             0.00604,             0.00604,             0.00604
                  82,             0.02315,           0.0081883,                   0,             0.90987,             0.74476,             0.82735,             0.52128,            0.034123,            0.022601,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.021018,           0.0078436,                   0,             0.86408,              0.8007,             0.83346,             0.52987,            0.034509,            0.022391,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.022373,            0.008126,                   0,             0.88438,             0.77622,             0.83321,              0.5407,            0.034425,            0.021751,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.020729,             0.00832,                   0,             0.86706,             0.77352,             0.81091,             0.43225,            0.039644,            0.023041,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.024907,           0.0082315,                   0,             0.89059,             0.77115,             0.81056,             0.44754,             0.03889,            0.025389,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.022363,           0.0077326,                   0,             0.91057,             0.77061,             0.81353,             0.45885,            0.039949,            0.025966,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.020763,           0.0078965,                   0,             0.89058,             0.75986,             0.79818,             0.50377,            0.036594,            0.025637,                   0,           0.0056935,           0.0056935,           0.0056935
