,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24916,118_50.jpg,0,False,75894.5,96472.0,"(-8.447968923453464, 41.72889888506545)"
24917,119_50.jpg,0,False,76239.5,96393.5,"(-8.445882244833204, 41.7292543487232)"
24918,8_51.jpg,0,False,5716.0,96579.0,"(-8.872432620705714, 41.728414367723026)"
24919,8_51.jpg,0,False,5683.0,96647.0,"(-8.872632216052, 41.72810645015962)"
24920,9_51.jpg,0,False,5775.5,96933.0,"(-8.872072744248017, 41.72681138511353)"
24921,9_51.jpg,0,False,6302.5,96685.5,"(-8.868885267051269, 41.72793211448034)"
24922,9_51.jpg,0,False,6041.0,96788.0,"(-8.870466908961989, 41.7274679740355)"
24923,10_51.jpg,0,False,6985.5,96574.0,"(-8.864754248217535, 41.728437008720334)"
24924,10_51.jpg,0,False,6875.5,97143.5,"(-8.865419566038486, 41.725858199126804)"
24925,10_51.jpg,0,False,6646.0,96876.0,"(-8.866807660946748, 41.727069492482855)"
24926,10_51.jpg,0,False,6873.0,96988.5,"(-8.865434686898054, 41.72656007004339)"
24927,10_51.jpg,0,False,6557.5,96797.0,"(-8.867342939375424, 41.72742722024034)"
24928,11_51.jpg,0,False,7582.5,96857.0,"(-8.861143386952907, 41.727155528272625)"
24929,11_51.jpg,0,False,7602.5,96607.5,"(-8.86102242007637, 41.72828531403836)"
24930,11_51.jpg,0,False,7250.5,96847.0,"(-8.86315143710342, 41.72720081026725)"
24931,12_51.jpg,0,False,7745.5,96627.0,"(-8.860157506909133, 41.728197014148854)"
24932,12_51.jpg,0,False,8034.5,97118.0,"(-8.858409535543174, 41.725973668213086)"
24933,12_51.jpg,0,False,7908.0,96770.5,"(-8.85917465103727, 41.72754721752608)"
24934,12_51.jpg,0,False,8083.5,97056.0,"(-8.858113166695658, 41.72625441657972)"
24935,12_51.jpg,0,False,8157.5,97087.5,"(-8.857665589252472, 41.72611177829667)"
24936,12_51.jpg,0,False,8298.5,96953.0,"(-8.856812772772887, 41.72672082112429)"
24937,12_51.jpg,0,False,8223.5,96966.0,"(-8.8572663985599, 41.72666195453129)"
24938,12_51.jpg,0,False,7862.0,96782.0,"(-8.859452874853304, 41.72749514323227)"
24939,12_51.jpg,0,False,7920.0,96849.5,"(-8.859102070911348, 41.72718948976859)"
24940,12_51.jpg,0,False,7760.5,96769.5,"(-8.86006678175173, 41.72755174572554)"
24941,13_51.jpg,0,False,8437.5,96916.0,"(-8.855972052980956, 41.726888364504376)"
24942,15_51.jpg,0,False,10041.0,96723.5,"(-8.846273533654609, 41.72776004290079)"
24943,15_51.jpg,0,False,9840.0,97155.0,"(-8.847489250763806, 41.72580612483299)"
24944,16_51.jpg,0,False,10813.0,96991.5,"(-8.841604212220284, 41.726546485445006)"
24945,16_51.jpg,0,False,10343.5,96543.5,"(-8.844443909646989, 41.728575118803924)"
24946,16_51.jpg,0,False,10444.0,96772.5,"(-8.84383605109239, 41.72753816112716)"
24947,16_51.jpg,0,False,10466.0,96983.0,"(-8.8437029875282, 41.72658497514043)"
24948,17_51.jpg,0,False,11227.5,97011.0,"(-8.839097173704058, 41.7264581855555)"
24949,17_51.jpg,0,False,11325.0,96732.0,"(-8.83850746018094, 41.72772155320536)"
24950,17_51.jpg,0,False,10983.0,96956.5,"(-8.84057599376972, 41.72670497242618)"
24951,18_51.jpg,0,False,11564.5,96882.5,"(-8.83705888183441, 41.72704005918635)"
24952,19_51.jpg,0,False,12224.0,96769.0,"(-8.833069999080607, 41.72755400982527)"
24953,19_51.jpg,0,False,12760.0,96635.5,"(-8.829828086789417, 41.728158524453434)"
24954,19_51.jpg,0,False,12366.5,96556.0,"(-8.832208110085281, 41.72851851631065)"
24955,21_51.jpg,0,False,13600.5,97071.0,"(-8.824744453802953, 41.72618649358779)"
24956,22_51.jpg,0,False,14403.5,96593.5,"(-8.819887633709998, 41.72834870883083)"
24957,22_51.jpg,0,False,14361.0,96886.0,"(-8.820144688322639, 41.72702421048823)"
24958,24_51.jpg,0,False,15812.5,96814.5,"(-8.811365517257972, 41.727347976749755)"
24959,24_51.jpg,0,False,15830.0,97108.5,"(-8.811259671241002, 41.72601668610797)"
24960,25_51.jpg,0,False,16080.5,96833.5,"(-8.809744561112378, 41.727261940959984)"
24961,25_51.jpg,0,False,16394.0,96869.5,"(-8.807848405322662, 41.72709892577936)"
24962,25_51.jpg,0,False,16469.0,96966.0,"(-8.807394779535649, 41.72666195453129)"
24963,25_51.jpg,0,False,16252.0,97006.5,"(-8.808707270146074, 41.72647856245308)"
24964,25_51.jpg,0,False,16578.0,97014.0,"(-8.806735510058523, 41.726444600957116)"
24965,26_51.jpg,0,False,17200.0,97075.0,"(-8.802973440198224, 41.72616838078994)"
24966,29_51.jpg,0,False,19025.0,97009.0,"(-8.791935212714233, 41.726467241954424)"
24967,29_51.jpg,0,False,18993.5,96957.0,"(-8.792125735544777, 41.72670270832644)"
