               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.033798,           0.0085816,                   0,             0.70614,             0.62259,             0.58398,             0.20497,            0.016996,           0.0062303,                   0,           0.0069451,           0.0069451,           0.0069451
                 110,            0.033502,           0.0082349,                   0,             0.80138,             0.55455,             0.60494,             0.21284,            0.017424,           0.0060955,                   0,           0.0069169,           0.0069169,           0.0069169
                 111,            0.034613,           0.0079965,                   0,             0.70359,             0.69054,             0.65592,             0.25781,              0.0168,           0.0061673,                   0,           0.0068886,           0.0068886,           0.0068886
                 112,            0.033245,           0.0080378,                   0,             0.78209,             0.60455,             0.60752,             0.23639,            0.017126,           0.0059387,                   0,           0.0068603,           0.0068603,           0.0068603
                 113,            0.033646,           0.0086998,                   0,             0.71181,             0.61818,             0.61079,             0.20415,            0.017599,           0.0065572,                   0,            0.006832,            0.006832,            0.006832
                 114,            0.033729,           0.0079077,                   0,             0.76744,             0.64545,             0.61874,             0.22704,            0.016489,           0.0062383,                   0,           0.0068037,           0.0068037,           0.0068037
                 115,            0.034723,           0.0079996,                   0,             0.71651,             0.51818,              0.5393,              0.1842,            0.018295,           0.0064803,                   0,           0.0067754,           0.0067754,           0.0067754
                 116,            0.033142,           0.0081163,                   0,             0.69537,             0.65367,             0.64269,             0.23042,            0.016731,           0.0060324,                   0,           0.0067471,           0.0067471,           0.0067471
                 117,            0.034377,           0.0080071,                   0,               0.691,             0.59971,             0.60666,              0.2605,            0.015733,           0.0059261,                   0,           0.0067189,           0.0067189,           0.0067189
                 118,            0.033157,           0.0081011,                   0,             0.68897,             0.68636,             0.65077,             0.24334,            0.016975,           0.0057933,                   0,           0.0066906,           0.0066906,           0.0066906
                 119,            0.032465,           0.0079351,                   0,             0.70323,             0.66782,             0.63519,             0.25568,            0.016541,           0.0058117,                   0,           0.0066623,           0.0066623,           0.0066623
                 120,            0.032176,           0.0078621,                   0,             0.70459,             0.61796,             0.61461,             0.23298,            0.016895,           0.0057267,                   0,            0.006634,            0.006634,            0.006634
                 121,            0.033195,           0.0077803,                   0,             0.73185,             0.64511,             0.62174,             0.21827,            0.016846,           0.0056026,                   0,           0.0066057,           0.0066057,           0.0066057
                 122,            0.031405,           0.0077291,                   0,             0.79874,             0.59531,             0.65051,             0.24346,            0.016517,           0.0059008,                   0,           0.0065774,           0.0065774,           0.0065774
                 123,            0.032519,           0.0076752,                   0,             0.73471,             0.60455,             0.61037,             0.24425,            0.016254,           0.0057094,                   0,           0.0065491,           0.0065491,           0.0065491
                 124,            0.032689,           0.0076985,                   0,             0.79289,             0.64545,             0.67299,             0.26723,             0.01647,            0.005596,                   0,           0.0065209,           0.0065209,           0.0065209
                 125,            0.032925,           0.0076846,                   0,             0.74994,             0.64091,             0.65184,             0.24953,            0.016789,           0.0056359,                   0,           0.0064926,           0.0064926,           0.0064926
                 126,            0.031259,           0.0074372,                   0,             0.72505,             0.67273,              0.6627,             0.27673,             0.01634,           0.0057915,                   0,           0.0064643,           0.0064643,           0.0064643
                 127,            0.031228,           0.0069133,                   0,             0.73348,             0.66364,             0.68007,             0.29233,            0.016266,           0.0055403,                   0,            0.006436,            0.006436,            0.006436
                 128,            0.030983,           0.0077665,                   0,             0.76488,             0.63636,             0.67183,             0.25765,            0.016906,           0.0058849,                   0,           0.0064077,           0.0064077,           0.0064077
                 129,            0.032181,           0.0076746,                   0,             0.75849,             0.65909,             0.65945,             0.25208,            0.017174,           0.0060025,                   0,           0.0063794,           0.0063794,           0.0063794
                 130,            0.031938,           0.0075524,                   0,             0.79767,             0.62722,             0.67385,             0.28446,            0.016185,           0.0056861,                   0,           0.0063511,           0.0063511,           0.0063511
                 131,            0.031429,           0.0076827,                   0,             0.77667,             0.68182,              0.6785,             0.26666,            0.016465,           0.0056178,                   0,           0.0063229,           0.0063229,           0.0063229
                 132,            0.030482,           0.0071147,                   0,             0.79035,             0.69091,             0.71553,             0.29179,            0.016414,           0.0055603,                   0,           0.0062946,           0.0062946,           0.0062946
                 133,            0.031749,           0.0076426,                   0,              0.7704,             0.68633,             0.70581,             0.30649,            0.016025,           0.0054319,                   0,           0.0062663,           0.0062663,           0.0062663
                 134,            0.029596,           0.0068463,                   0,             0.81365,             0.69464,             0.73904,             0.30577,            0.015834,           0.0053498,                   0,            0.006238,            0.006238,            0.006238
                 135,            0.030577,           0.0071256,                   0,              0.7983,             0.70455,             0.70642,             0.28881,             0.01619,           0.0053595,                   0,           0.0062097,           0.0062097,           0.0062097
                 136,            0.029669,           0.0072626,                   0,             0.79977,             0.67273,              0.7068,             0.27053,            0.016917,           0.0054394,                   0,           0.0061814,           0.0061814,           0.0061814
                 137,            0.031043,           0.0070659,                   0,             0.80757,                0.65,             0.69851,             0.29497,            0.016187,           0.0057202,                   0,           0.0061531,           0.0061531,           0.0061531
                 138,             0.03022,           0.0071338,                   0,              0.8278,             0.69924,             0.73281,             0.32062,             0.01553,           0.0055399,                   0,           0.0061249,           0.0061249,           0.0061249
                 139,            0.029078,           0.0072877,                   0,             0.79665,             0.69545,             0.73957,             0.31165,            0.015578,            0.005486,                   0,           0.0060966,           0.0060966,           0.0060966
                 140,            0.029823,           0.0071291,                   0,             0.76431,             0.72227,             0.74687,             0.32868,            0.015146,           0.0054474,                   0,           0.0060683,           0.0060683,           0.0060683
                 141,            0.030165,           0.0073523,                   0,             0.79403,             0.61333,             0.66682,             0.27193,            0.015995,            0.006186,                   0,             0.00604,             0.00604,             0.00604
                 142,            0.029891,           0.0070245,                   0,             0.75352,             0.72258,             0.71802,             0.30281,            0.016036,           0.0057376,                   0,           0.0060117,           0.0060117,           0.0060117
                 143,            0.029236,           0.0065868,                   0,              0.7924,             0.69545,              0.7277,             0.29385,            0.016191,           0.0056574,                   0,           0.0059834,           0.0059834,           0.0059834
                 144,            0.029197,           0.0070802,                   0,             0.69463,             0.70455,             0.68762,             0.27169,            0.016471,           0.0054511,                   0,           0.0059551,           0.0059551,           0.0059551
                 145,             0.02935,           0.0071712,                   0,             0.73833,             0.67273,             0.68604,             0.28332,            0.016307,           0.0053347,                   0,           0.0059269,           0.0059269,           0.0059269
                 146,            0.029651,           0.0065811,                   0,             0.70662,             0.66784,               0.676,             0.27323,            0.015932,           0.0057255,                   0,           0.0058986,           0.0058986,           0.0058986
                 147,            0.028901,           0.0070118,                   0,             0.79147,             0.69091,             0.73545,             0.30658,             0.01516,           0.0054978,                   0,           0.0058703,           0.0058703,           0.0058703
                 148,            0.027419,           0.0072401,                   0,             0.75694,             0.73636,             0.74459,             0.30808,            0.015592,           0.0053452,                   0,            0.005842,            0.005842,            0.005842
                 149,            0.027851,           0.0067005,                   0,             0.73191,             0.64531,             0.62697,             0.26659,            0.015985,           0.0057604,                   0,           0.0058137,           0.0058137,           0.0058137
                 150,            0.026987,           0.0065472,                   0,             0.74878,             0.70451,             0.68853,             0.30229,            0.015885,           0.0051252,                   0,           0.0057854,           0.0057854,           0.0057854
                 151,            0.029734,            0.006845,                   0,             0.70752,             0.68172,              0.6846,             0.29489,            0.015862,           0.0053343,                   0,           0.0057571,           0.0057571,           0.0057571
                 152,            0.028891,           0.0070437,                   0,             0.77633,             0.63106,             0.63974,             0.28358,            0.016187,           0.0056859,                   0,           0.0057289,           0.0057289,           0.0057289
                 153,            0.029909,           0.0068297,                   0,             0.74204,             0.74527,             0.74545,             0.32065,            0.015435,            0.005663,                   0,           0.0057006,           0.0057006,           0.0057006
                 154,            0.029442,           0.0067248,                   0,             0.80728,              0.7045,             0.72745,             0.33717,            0.015279,           0.0056662,                   0,           0.0056723,           0.0056723,           0.0056723
                 155,            0.028226,           0.0068371,                   0,             0.83423,             0.68624,             0.76179,             0.34917,            0.014613,            0.005139,                   0,            0.005644,            0.005644,            0.005644
                 156,            0.027492,           0.0068793,                   0,             0.75782,             0.75384,             0.76382,             0.34278,            0.014938,           0.0052847,                   0,           0.0056157,           0.0056157,           0.0056157
                 157,            0.027338,           0.0068255,                   0,             0.82082,             0.70909,             0.76421,             0.36009,            0.014671,           0.0051964,                   0,           0.0055874,           0.0055874,           0.0055874
                 158,            0.027518,           0.0064811,                   0,             0.76349,             0.70433,             0.72813,             0.31031,            0.015557,           0.0055469,                   0,           0.0055591,           0.0055591,           0.0055591
                 159,            0.027267,           0.0068226,                   0,             0.73087,             0.74091,             0.72926,             0.30942,            0.015475,           0.0053832,                   0,           0.0055309,           0.0055309,           0.0055309
                 160,            0.027237,           0.0062725,                   0,             0.78134,             0.73182,             0.76104,             0.33634,            0.015112,           0.0053117,                   0,           0.0055026,           0.0055026,           0.0055026
                 161,            0.027628,           0.0062822,                   0,             0.75122,             0.68627,             0.70237,             0.26483,            0.016576,           0.0057979,                   0,           0.0054743,           0.0054743,           0.0054743
                 162,            0.027344,           0.0068532,                   0,             0.79056,             0.68631,              0.7371,             0.34869,            0.015013,            0.005571,                   0,            0.005446,            0.005446,            0.005446
                 163,            0.027378,            0.006771,                   0,             0.82197,             0.71356,             0.78488,             0.35676,            0.014899,           0.0051644,                   0,           0.0054177,           0.0054177,           0.0054177
