               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.025974,           0.0064487,                   0,             0.89441,             0.68881,             0.73394,             0.31183,            0.051664,            0.022465,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.026032,           0.0064059,                   0,             0.86381,             0.70968,             0.77149,              0.3189,            0.052222,            0.021015,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025726,           0.0066691,                   0,             0.89136,             0.68853,             0.75856,             0.33442,             0.05078,            0.021879,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.025391,           0.0066915,                   0,             0.90169,             0.63889,             0.72401,             0.31316,            0.051552,            0.022622,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.026749,           0.0062797,                   0,              0.8268,             0.66303,             0.71395,             0.30876,            0.051998,             0.02295,                   0,            0.004852,            0.004852,            0.004852
                 106,             0.02673,           0.0067935,                   0,             0.86508,             0.65015,             0.74197,             0.30787,            0.053246,            0.021206,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024517,            0.006859,                   0,               0.845,             0.66783,             0.73589,             0.31735,            0.052677,            0.021234,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.024345,            0.006156,                   0,             0.85454,             0.68182,             0.74932,              0.3269,            0.050616,            0.022659,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,             0.02422,           0.0067012,                   0,             0.75861,             0.74201,             0.74118,             0.30719,            0.051943,            0.022034,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.023843,            0.006053,                   0,              0.8029,             0.73671,             0.75404,             0.33252,            0.051904,            0.022445,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.025547,           0.0066098,                   0,               0.843,             0.65708,             0.71518,             0.29489,            0.052956,            0.023379,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.025638,           0.0066317,                   0,             0.76102,             0.72373,             0.73665,             0.29096,            0.054171,            0.022507,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.026436,           0.0061952,                   0,             0.89946,             0.65689,             0.74369,             0.32869,            0.050735,            0.023183,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.023331,           0.0061084,                   0,             0.89609,             0.66434,             0.75008,              0.3212,             0.05115,            0.023012,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.022896,           0.0061062,                   0,              0.8963,             0.69508,             0.76016,             0.33072,            0.050925,            0.022765,                   0,            0.004357,            0.004357,            0.004357
                 116,             0.02297,           0.0063258,                   0,             0.85174,             0.68881,             0.74678,             0.32638,             0.05152,             0.02229,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023497,           0.0059316,                   0,             0.83993,             0.72568,             0.75822,             0.32207,            0.052632,            0.022587,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.023267,           0.0064711,                   0,             0.87109,             0.68519,             0.75217,             0.33972,            0.049595,            0.022391,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.024346,           0.0063364,                   0,             0.86024,             0.66071,             0.73741,             0.33425,            0.050997,            0.024108,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.022373,           0.0067035,                   0,             0.87263,             0.64678,             0.72845,             0.32943,            0.051291,            0.023276,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.022222,           0.0059551,                   0,             0.87846,             0.66875,             0.74614,             0.33183,            0.051731,            0.023715,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.022787,           0.0058555,                   0,             0.79376,             0.72332,             0.74416,             0.32366,            0.052494,            0.022681,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.024739,           0.0059374,                   0,             0.79754,             0.69718,             0.73645,             0.32855,            0.052251,            0.023191,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.022387,           0.0060114,                   0,             0.86228,             0.66197,              0.7294,             0.31978,            0.052917,            0.023425,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.023049,           0.0057064,                   0,             0.80901,             0.69098,             0.72884,             0.33322,            0.051756,            0.025086,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.021654,            0.005705,                   0,             0.89519,             0.65247,             0.74351,             0.33437,             0.05093,            0.022683,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.021543,           0.0056432,                   0,             0.79517,             0.71528,             0.74024,             0.33443,            0.050869,            0.023292,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.023572,           0.0057079,                   0,             0.87731,             0.64583,             0.74153,              0.3189,            0.051899,            0.023178,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.022523,           0.0059593,                   0,             0.79437,             0.72605,             0.75212,             0.32937,            0.052142,            0.023406,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.022713,           0.0056866,                   0,             0.82294,             0.70871,             0.74533,             0.32349,            0.051906,             0.02357,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023077,           0.0056315,                   0,             0.90242,             0.66547,             0.74731,             0.32689,            0.051626,             0.02321,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.020505,           0.0056538,                   0,             0.88835,             0.68443,             0.76118,             0.32949,            0.051724,            0.022909,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.020601,            0.006064,                   0,             0.88441,             0.71841,             0.77181,              0.3255,            0.050882,             0.02309,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.021904,           0.0054638,                   0,             0.86363,             0.68571,              0.7392,              0.3266,            0.052654,            0.024973,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.022697,           0.0060259,                   0,             0.83524,             0.70108,             0.74682,             0.33077,            0.052068,            0.024287,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.020629,           0.0058763,                   0,             0.84916,             0.71329,             0.75495,             0.33462,            0.051262,            0.023514,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.021785,           0.0057702,                   0,             0.91283,             0.69564,             0.76116,              0.3337,            0.051167,            0.022909,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.023151,           0.0061429,                   0,              0.8631,             0.70979,             0.75613,             0.32546,            0.051306,            0.023136,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.020463,           0.0056893,                   0,             0.85623,             0.68881,             0.74996,             0.32063,            0.051835,            0.022844,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.020682,           0.0055828,                   0,             0.86474,               0.685,               0.755,             0.32938,            0.051212,            0.023979,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.021343,           0.0060963,                   0,             0.88569,             0.67618,             0.75491,             0.33623,            0.051599,            0.024559,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.020868,           0.0054977,                   0,             0.91126,             0.66308,             0.74532,             0.34017,            0.051204,            0.023794,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.020417,           0.0051128,                   0,             0.91795,             0.63698,             0.73664,             0.32597,            0.051312,            0.023965,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.021807,           0.0060858,                   0,             0.82857,             0.69039,             0.74066,             0.32528,            0.051111,            0.023704,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.018714,           0.0056558,                   0,              0.8246,             0.69089,             0.74875,             0.33645,            0.050811,            0.024023,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.019128,           0.0057484,                   0,             0.83521,             0.69395,             0.73754,             0.32792,            0.050909,            0.024365,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.020439,           0.0056685,                   0,             0.85016,             0.68649,             0.74426,             0.33615,            0.050409,            0.023768,                   0,            0.002773,            0.002773,            0.002773
                 148,              0.0208,           0.0052589,                   0,             0.88624,             0.66065,             0.74321,             0.32483,             0.05111,            0.024141,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,             0.01945,           0.0055181,                   0,             0.84358,             0.71174,             0.75395,             0.33594,            0.050879,              0.0244,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.019006,           0.0058745,                   0,             0.85554,               0.681,             0.74479,             0.33155,            0.051408,            0.024724,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.019555,           0.0052641,                   0,             0.86696,             0.67976,             0.73947,             0.30942,            0.052129,            0.024842,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.018779,           0.0054155,                   0,             0.87921,             0.64526,             0.74053,             0.33634,            0.050683,            0.023594,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.019531,           0.0054786,                   0,             0.85776,             0.66529,             0.73963,             0.31913,            0.051355,            0.023682,                   0,            0.002476,            0.002476,            0.002476
