               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,             0.03665,            0.010422,                   0,               0.781,             0.71323,             0.69658,             0.29136,            0.030593,           0.0094243,                   0,             0.00802,             0.00802,             0.00802
                  72,            0.036279,            0.010423,                   0,              0.7281,             0.73034,             0.69931,              0.2802,            0.030841,            0.009591,                   0,           0.0079917,           0.0079917,           0.0079917
                  73,            0.037811,            0.011114,                   0,             0.77707,              0.6496,             0.68159,             0.26491,            0.032233,            0.010119,                   0,           0.0079634,           0.0079634,           0.0079634
                  74,            0.037626,            0.010699,                   0,             0.75519,             0.65909,             0.66246,             0.26323,            0.030741,            0.009915,                   0,           0.0079351,           0.0079351,           0.0079351
                  75,            0.037823,            0.011088,                   0,             0.70332,             0.72198,             0.67191,             0.28523,            0.029512,            0.009658,                   0,           0.0079069,           0.0079069,           0.0079069
                  76,            0.036661,            0.010662,                   0,             0.80868,             0.65455,             0.69174,             0.28541,            0.030552,           0.0096286,                   0,           0.0078786,           0.0078786,           0.0078786
                  77,            0.035117,             0.01037,                   0,             0.80092,             0.69545,             0.71404,             0.30659,            0.029553,           0.0093941,                   0,           0.0078503,           0.0078503,           0.0078503
                  78,            0.033927,            0.010127,                   0,             0.77918,             0.72273,             0.72152,             0.30995,            0.029357,           0.0093019,                   0,            0.007822,            0.007822,            0.007822
                  79,            0.036475,            0.010229,                   0,             0.77346,             0.67727,             0.71654,             0.30163,             0.02956,            0.008967,                   0,           0.0077937,           0.0077937,           0.0077937
                  80,            0.034519,           0.0098454,                   0,             0.77641,             0.69545,             0.73737,             0.31042,            0.029171,           0.0086463,                   0,           0.0077654,           0.0077654,           0.0077654
                  81,            0.033258,           0.0099329,                   0,             0.79685,             0.73182,             0.74753,               0.333,            0.027688,           0.0086035,                   0,           0.0077371,           0.0077371,           0.0077371
                  82,            0.034963,           0.0098773,                   0,             0.73448,             0.65455,             0.64782,             0.24927,            0.032806,            0.010443,                   0,           0.0077089,           0.0077089,           0.0077089
                  83,            0.034778,           0.0093548,                   0,             0.78182,             0.74926,             0.75558,             0.33325,            0.028251,           0.0091106,                   0,           0.0076806,           0.0076806,           0.0076806
                  84,            0.034097,           0.0091821,                   0,             0.76911,             0.72727,             0.71857,             0.29841,            0.029067,           0.0093216,                   0,           0.0076523,           0.0076523,           0.0076523
                  85,             0.03695,           0.0097124,                   0,             0.73162,             0.74545,             0.72595,             0.28184,             0.03038,           0.0090607,                   0,            0.007624,            0.007624,            0.007624
                  86,            0.035239,           0.0097126,                   0,             0.78242,             0.67273,             0.73573,              0.3022,            0.029787,           0.0091502,                   0,           0.0075957,           0.0075957,           0.0075957
                  87,              0.0341,            0.010324,                   0,             0.75128,             0.70455,             0.71146,              0.3039,            0.028958,            0.009318,                   0,           0.0075674,           0.0075674,           0.0075674
                  88,             0.03552,            0.010344,                   0,             0.78969,             0.69979,             0.72378,              0.2975,             0.02897,           0.0089774,                   0,           0.0075391,           0.0075391,           0.0075391
                  89,            0.033665,             0.01018,                   0,             0.81831,             0.71818,             0.75268,             0.34298,            0.028266,           0.0087529,                   0,           0.0075109,           0.0075109,           0.0075109
                  90,            0.033714,           0.0096871,                   0,             0.85552,             0.69979,             0.76822,             0.37868,            0.027241,           0.0084223,                   0,           0.0074826,           0.0074826,           0.0074826
                  91,            0.033181,           0.0097604,                   0,              0.8214,             0.73169,             0.77618,             0.37004,             0.02767,           0.0084179,                   0,           0.0074543,           0.0074543,           0.0074543
